Time (s),Logical_PWM,Voltage (V),Current (A),Power (W)
1353.17880,165.00000,19.12700,0.81640,15.61528
1353.37835,165.00000,19.12700,0.81640,15.61528
1353.57743,165.00000,19.12700,0.81640,15.61528
1353.77613,165.00000,19.12700,0.81630,15.61337
1354.57345,166.00000,19.24400,0.82110,15.80125
1354.77258,166.00000,19.24400,0.82110,15.80125
1354.97171,166.00000,19.24400,0.82100,15.79932
1355.17077,166.00000,19.24400,0.82100,15.79932
1355.36980,166.00000,19.24400,0.82100,15.79932
1355.56984,166.00000,19.24400,0.82090,15.79740
1355.76919,166.00000,19.24400,0.82090,15.79740
1355.96823,166.00000,19.24400,0.82090,15.79740
1356.16782,166.00000,19.24400,0.82090,15.79740
1356.36686,166.00000,19.24400,0.82080,15.79548
1356.56556,166.00000,19.24400,0.82070,15.79355
1356.96405,166.00000,19.24400,0.82070,15.79355
1357.16378,166.00000,19.24400,0.82070,15.79355
1357.36253,166.00000,19.24400,0.82060,15.79163
1357.56209,166.00000,19.24400,0.82060,15.79163
1357.76112,166.00000,19.24400,0.82050,15.78970
1357.96115,166.00000,19.24400,0.82050,15.78970
1358.16024,166.00000,19.24500,0.82050,15.79052
1358.35879,166.00000,19.24500,0.82040,15.78860
1358.55881,166.00000,19.24500,0.82040,15.78860
1359.35568,167.00000,19.36100,0.82520,15.97670
1359.55526,167.00000,19.36100,0.82520,15.97670
1359.75431,167.00000,19.36100,0.82510,15.97476
1359.95335,167.00000,19.36100,0.82510,15.97476
1360.15294,167.00000,19.36100,0.82510,15.97476
1360.35168,167.00000,19.36100,0.82500,15.97283
1360.55108,167.00000,19.36100,0.82500,15.97283
1360.94924,167.00000,19.36100,0.82490,15.97089
1361.14884,167.00000,19.36100,0.82480,15.96895
1361.34799,167.00000,19.36100,0.82480,15.96895
1361.74677,167.00000,19.36100,0.82470,15.96702
1361.94586,167.00000,19.36100,0.82470,15.96702
1362.34438,167.00000,19.36100,0.82460,15.96508
1362.54400,167.00000,19.36100,0.82460,15.96508
1362.94214,167.00000,19.36100,0.82450,15.96314
1363.14169,167.00000,19.36100,0.82450,15.96314
1363.34026,167.00000,19.36200,0.82440,15.96203
1363.73927,167.00000,19.36200,0.82440,15.96203
1363.93814,167.00000,19.36200,0.82430,15.96010
1364.13813,167.00000,19.36200,0.82430,15.96010
1364.93525,168.00000,19.47800,0.82910,16.14921
1365.13393,168.00000,19.47800,0.82900,16.14726
1365.53210,168.00000,19.47800,0.82900,16.14726
1365.73156,168.00000,19.47800,0.82890,16.14531
1366.13037,168.00000,19.47800,0.82880,16.14337
1366.52894,168.00000,19.47800,0.82870,16.14142
1366.72797,168.00000,19.47800,0.82870,16.14142
1367.12635,168.00000,19.47800,0.82860,16.13947
1367.32545,168.00000,19.47800,0.82860,16.13947
1367.72532,168.00000,19.47900,0.82850,16.13835
1367.92339,168.00000,19.47900,0.82850,16.13835
1368.12252,168.00000,19.47900,0.82840,16.13640
1368.52175,168.00000,19.47900,0.82840,16.13640
1368.91942,168.00000,19.47900,0.82830,16.13446
1369.11948,168.00000,19.47900,0.82820,16.13251
1369.51757,168.00000,19.47900,0.82820,16.13251
1369.71715,168.00000,19.47900,0.82810,16.13056
1370.11525,168.00000,19.47900,0.82800,16.12861
1370.31512,168.00000,19.47900,0.82800,16.12861
1370.71327,168.00000,19.47900,0.82790,16.12666
1371.51010,169.00000,19.59500,0.83270,16.31676
1371.90886,169.00000,19.59500,0.83260,16.31480
1372.10699,169.00000,19.59600,0.83260,16.31563
1372.50610,169.00000,19.59600,0.83250,16.31367
1372.90521,169.00000,19.59600,0.83240,16.31171
1373.30334,169.00000,19.59600,0.83230,16.30975
1373.70208,169.00000,19.59600,0.83220,16.30779
1374.10032,169.00000,19.59600,0.83220,16.30779
1374.49940,169.00000,19.59600,0.83210,16.30583
1374.89751,169.00000,19.59600,0.83200,16.30387
1375.09656,169.00000,19.59700,0.83200,16.30470
1375.49488,169.00000,19.59700,0.83190,16.30274
1375.89398,169.00000,19.59700,0.83180,16.30078
1376.29207,169.00000,19.59700,0.83170,16.29882
1376.69116,169.00000,19.59700,0.83160,16.29687
1377.08926,169.00000,19.59700,0.83150,16.29491
1377.48835,169.00000,19.59700,0.83150,16.29491
1377.88640,169.00000,19.59700,0.83140,16.29295
1378.28553,169.00000,19.59800,0.83130,16.29182
1378.68370,169.00000,19.59800,0.83120,16.28986
1379.48096,170.00000,19.71400,0.83600,16.48090
1379.87809,170.00000,19.71400,0.83590,16.47893
1380.27775,170.00000,19.71500,0.83580,16.47780
1380.67601,170.00000,19.71500,0.83570,16.47583
1381.07470,170.00000,19.71500,0.83560,16.47385
1381.47304,170.00000,19.71500,0.83550,16.47188
1381.87166,170.00000,19.71500,0.83550,16.47188
1382.26990,170.00000,19.71500,0.83540,16.46991
1382.66899,170.00000,19.71500,0.83530,16.46794
1383.06677,170.00000,19.71500,0.83520,16.46597
1383.46615,170.00000,19.71500,0.83510,16.46400
1383.86425,170.00000,19.71600,0.83500,16.46286
1384.26245,170.00000,19.71600,0.83500,16.46286
1384.66056,170.00000,19.71600,0.83490,16.46089
1385.05937,170.00000,19.71600,0.83480,16.45892
1385.45850,170.00000,19.71600,0.83470,16.45695
1385.85714,170.00000,19.71600,0.83460,16.45497
1386.25529,170.00000,19.71600,0.83460,16.45497
1386.65384,170.00000,19.71600,0.83450,16.45300
1387.05185,170.00000,19.71600,0.83440,16.45103
1387.84893,171.00000,19.83300,0.83920,16.64385
1388.24749,171.00000,19.83300,0.83910,16.64187
1388.64614,171.00000,19.83300,0.83900,16.63989
1389.04513,171.00000,19.83300,0.83890,16.63790
1389.44309,171.00000,19.83300,0.83880,16.63592
1389.84158,171.00000,19.83300,0.83880,16.63592
1390.24053,171.00000,19.83300,0.83870,16.63394
1390.63922,171.00000,19.83300,0.83860,16.63195
1391.03769,171.00000,19.83300,0.83850,16.62997
1391.43611,171.00000,19.83300,0.83840,16.62799
1391.83482,171.00000,19.83300,0.83840,16.62799
1392.23308,171.00000,19.83400,0.83830,16.62684
1392.63162,171.00000,19.83400,0.83820,16.62486
1393.02982,171.00000,19.83400,0.83820,16.62486
1393.42848,171.00000,19.83400,0.83810,16.62288
1393.82715,171.00000,19.83400,0.83800,16.62089
1394.22528,171.00000,19.83400,0.83800,16.62089
1394.62398,171.00000,19.83400,0.83790,16.61891
1395.02307,171.00000,19.83400,0.83780,16.61693
1395.42127,171.00000,19.83400,0.83770,16.61494
1396.21822,172.00000,19.95100,0.84250,16.80872
1396.61719,172.00000,19.95100,0.84240,16.80672
1397.01529,172.00000,19.95100,0.84230,16.80473
1397.41345,172.00000,19.95100,0.84220,16.80273
1397.81271,172.00000,19.95100,0.84220,16.80273
1398.21040,172.00000,19.95100,0.84210,16.80074
1398.60894,172.00000,19.95100,0.84200,16.79874
1399.00771,172.00000,19.95100,0.84190,16.79675
1399.40594,172.00000,19.95100,0.84180,16.79475
1399.80440,172.00000,19.95100,0.84180,16.79475
1400.20366,172.00000,19.95100,0.84170,16.79276
1400.60197,172.00000,19.95200,0.84160,16.79160
1401.00051,172.00000,19.95200,0.84150,16.78961
1401.39904,172.00000,19.95200,0.84150,16.78961
1401.79778,172.00000,19.95200,0.84140,16.78761
1402.19565,172.00000,19.95200,0.84130,16.78562
1402.59490,172.00000,19.95200,0.84130,16.78562
1402.99267,172.00000,19.95200,0.84120,16.78362
1403.39174,172.00000,19.95200,0.84110,16.78163
1403.79065,172.00000,19.95200,0.84100,16.77963
1404.58659,173.00000,20.06900,0.84580,16.97436
1404.98536,173.00000,20.06900,0.84570,16.97235
1405.38419,173.00000,20.06900,0.84560,16.97035
1405.78290,173.00000,20.06900,0.84550,16.96834
1406.18151,173.00000,20.06900,0.84540,16.96633
1406.57931,173.00000,20.06900,0.84530,16.96433
1406.97861,173.00000,20.06900,0.84530,16.96433
1407.37663,173.00000,20.06900,0.84520,16.96232
1407.77499,173.00000,20.07000,0.84510,16.96116
1408.17376,173.00000,20.07000,0.84510,16.96116
1408.57251,173.00000,20.07000,0.84500,16.95915
1408.97111,173.00000,20.07000,0.84490,16.95714
1409.36980,173.00000,20.07000,0.84480,16.95514
1409.76752,173.00000,20.07000,0.84480,16.95514
1410.16694,173.00000,20.07000,0.84470,16.95313
1410.56472,173.00000,20.07000,0.84460,16.95112
1410.96342,173.00000,20.07000,0.84450,16.94911
1411.36151,173.00000,20.07000,0.84450,16.94911
1411.76065,173.00000,20.07100,0.84440,16.94795
1412.15875,173.00000,20.07100,0.84430,16.94595
1412.95551,174.00000,20.18700,0.84900,17.13876
1413.35462,174.00000,20.18700,0.84890,17.13674
1413.75330,174.00000,20.18700,0.84890,17.13674
1414.15103,174.00000,20.18700,0.84880,17.13473
1414.54995,174.00000,20.18700,0.84870,17.13271
1414.94807,174.00000,20.18700,0.84860,17.13069
1415.34762,174.00000,20.18800,0.84850,17.12952
1415.74554,174.00000,20.18800,0.84840,17.12750
1416.14364,174.00000,20.18800,0.84840,17.12750
1416.54269,174.00000,20.18800,0.84830,17.12548
1416.94068,174.00000,20.18800,0.84820,17.12346
1417.33969,174.00000,20.18800,0.84810,17.12144
1417.73857,174.00000,20.18800,0.84800,17.11942
1418.13696,174.00000,20.18800,0.84800,17.11942
1418.53486,174.00000,20.18800,0.84790,17.11741
1418.93416,174.00000,20.18800,0.84790,17.11741
1419.33311,174.00000,20.18800,0.84780,17.11539
1419.73049,174.00000,20.18900,0.84770,17.11422
1420.12916,174.00000,20.18900,0.84760,17.11220
1420.52807,174.00000,20.18900,0.84760,17.11220
1421.32467,175.00000,20.30500,0.85230,17.30595
1421.72329,175.00000,20.30500,0.85220,17.30392
1422.12140,175.00000,20.30500,0.85210,17.30189
1422.52100,175.00000,20.30500,0.85210,17.30189
1422.91910,175.00000,20.30600,0.85200,17.30071
1423.31784,175.00000,20.30600,0.85190,17.29868
1423.71554,175.00000,20.30600,0.85180,17.29665
1424.11399,175.00000,20.30600,0.85180,17.29665
1424.51324,175.00000,20.30600,0.85170,17.29462
1424.91181,175.00000,20.30600,0.85160,17.29259
1425.31017,175.00000,20.30600,0.85150,17.29056
1425.70872,175.00000,20.30600,0.85150,17.29056
1426.10738,175.00000,20.30600,0.85140,17.28853
1426.50577,175.00000,20.30600,0.85130,17.28650
1426.90437,175.00000,20.30700,0.85130,17.28735
1427.30262,175.00000,20.30700,0.85120,17.28532
1427.70084,175.00000,20.30700,0.85120,17.28532
1428.09998,175.00000,20.30700,0.85110,17.28329
1428.49805,175.00000,20.30700,0.85100,17.28126
1428.89685,175.00000,20.30700,0.85090,17.27923
1429.69353,176.00000,20.42400,0.85570,17.47682
1430.09164,176.00000,20.42400,0.85560,17.47477
1430.49087,176.00000,20.42400,0.85550,17.47273
1430.88942,176.00000,20.42400,0.85540,17.47069
1431.28792,176.00000,20.42400,0.85540,17.47069
1431.68667,176.00000,20.42400,0.85530,17.46865
1432.08477,176.00000,20.42400,0.85520,17.46660
1432.48305,176.00000,20.42400,0.85520,17.46660
1432.88173,176.00000,20.42400,0.85510,17.46456
1433.28037,176.00000,20.42400,0.85500,17.46252
1433.67904,176.00000,20.42400,0.85490,17.46048
1434.07746,176.00000,20.42400,0.85480,17.45844
1434.47610,176.00000,20.42500,0.85480,17.45929
1434.87474,176.00000,20.42400,0.85470,17.45639
1435.27316,176.00000,20.42500,0.85470,17.45725
1435.67182,176.00000,20.42500,0.85460,17.45520
1436.06994,176.00000,20.42500,0.85450,17.45316
1436.46876,176.00000,20.42500,0.85440,17.45112
1436.86693,176.00000,20.42500,0.85440,17.45112
1437.26568,176.00000,20.42500,0.85430,17.44908
1438.06252,177.00000,20.54200,0.85900,17.64558
1438.46053,177.00000,20.54200,0.85890,17.64352
1438.85955,177.00000,20.54200,0.85890,17.64352
1439.25723,177.00000,20.54200,0.85880,17.64147
1439.65703,177.00000,20.54200,0.85870,17.63942
1440.05538,177.00000,20.54200,0.85860,17.63736
1440.45380,177.00000,20.54200,0.85860,17.63736
1440.85168,177.00000,20.54200,0.85850,17.63531
1441.25103,177.00000,20.54200,0.85840,17.63325
1441.64880,177.00000,20.54200,0.85830,17.63120
1442.04784,177.00000,20.54200,0.85820,17.62914
1442.44596,177.00000,20.54200,0.85820,17.62914
1442.84437,177.00000,20.54200,0.85810,17.62709
1443.24311,177.00000,20.54300,0.85800,17.62589
1443.64129,177.00000,20.54300,0.85800,17.62589
1444.04024,177.00000,20.54300,0.85790,17.62384
1444.43901,177.00000,20.54300,0.85780,17.62179
1444.83716,177.00000,20.54300,0.85770,17.61973
1445.23537,177.00000,20.54300,0.85760,17.61768
1445.63401,177.00000,20.54300,0.85760,17.61768
1446.43117,178.00000,20.66000,0.86230,17.81512
1446.82958,178.00000,20.66000,0.86220,17.81305
1447.22876,178.00000,20.66000,0.86210,17.81099
1447.62634,178.00000,20.66000,0.86200,17.80892
1448.02513,178.00000,20.66000,0.86200,17.80892
1448.42349,178.00000,20.66000,0.86190,17.80685
1448.82236,178.00000,20.66000,0.86180,17.80479
1449.22111,178.00000,20.66100,0.86170,17.80358
1449.61934,178.00000,20.66100,0.86170,17.80358
1450.01770,178.00000,20.66100,0.86160,17.80152
1450.41638,178.00000,20.66100,0.86150,17.79945
1450.81559,178.00000,20.66100,0.86150,17.79945
1451.21376,178.00000,20.66100,0.86140,17.79739
1451.61180,178.00000,20.66100,0.86130,17.79532
1452.01114,178.00000,20.66100,0.86120,17.79325
1452.40925,178.00000,20.66100,0.86120,17.79325
1452.80739,178.00000,20.66200,0.86110,17.79205
1453.20583,178.00000,20.66200,0.86100,17.78998
1453.60449,178.00000,20.66200,0.86100,17.78998
1454.00363,178.00000,20.66200,0.86090,17.78792
1454.80010,179.00000,20.77800,0.86560,17.98544
1455.19908,179.00000,20.77800,0.86550,17.98336
1455.59682,179.00000,20.77800,0.86540,17.98128
1455.99558,179.00000,20.77900,0.86540,17.98215
1456.39374,179.00000,20.77900,0.86530,17.98007
1456.79255,179.00000,20.77900,0.86520,17.97799
1457.19159,179.00000,20.77900,0.86510,17.97591
1457.58958,179.00000,20.77900,0.86500,17.97384
1457.98862,179.00000,20.77900,0.86500,17.97384
1458.38669,179.00000,20.77900,0.86490,17.97176
1458.78579,179.00000,20.77900,0.86480,17.96968
1459.18357,179.00000,20.77900,0.86480,17.96968
1459.58233,179.00000,20.77900,0.86470,17.96760
1459.98075,179.00000,20.78000,0.86460,17.96639
1460.37918,179.00000,20.78000,0.86460,17.96639
1460.77839,179.00000,20.78000,0.86450,17.96431
1461.17648,179.00000,20.78000,0.86440,17.96223
1461.57489,179.00000,20.78000,0.86440,17.96223
1461.97387,179.00000,20.78000,0.86430,17.96015
1462.37150,179.00000,20.78000,0.86430,17.96015
1463.16897,180.00000,20.89700,0.86890,18.15740
1463.56754,180.00000,20.89700,0.86880,18.15531
1463.96614,180.00000,20.89700,0.86870,18.15322
1464.36425,180.00000,20.89700,0.86870,18.15322
1464.76336,180.00000,20.89700,0.86860,18.15113
1465.16096,180.00000,20.89700,0.86850,18.14904
1465.55965,180.00000,20.89700,0.86840,18.14695
1465.95859,180.00000,20.89700,0.86830,18.14487
1466.35723,180.00000,20.89700,0.86830,18.14487
1466.75544,180.00000,20.89800,0.86820,18.14364
1467.15427,180.00000,20.89800,0.86810,18.14155
1467.55205,180.00000,20.89800,0.86810,18.14155
1467.95072,180.00000,20.89800,0.86800,18.13946
1468.34961,180.00000,20.89800,0.86790,18.13737
1468.74835,180.00000,20.89800,0.86780,18.13528
1469.14697,180.00000,20.89800,0.86780,18.13528
1469.54462,180.00000,20.89800,0.86770,18.13319
1469.94312,180.00000,20.89800,0.86760,18.13110
1470.34181,180.00000,20.89900,0.86760,18.13197
1470.74030,180.00000,20.89900,0.86750,18.12988
1471.53718,181.00000,21.01500,0.87210,18.32718
1471.93631,181.00000,21.01500,0.87210,18.32718
1472.33440,181.00000,21.01500,0.87200,18.32508
1472.73351,181.00000,21.01500,0.87190,18.32298
1473.13204,181.00000,21.01500,0.87180,18.32088
1473.52967,181.00000,21.01500,0.87180,18.32088
1473.92878,181.00000,21.01500,0.87170,18.31878
1474.32692,181.00000,21.01500,0.87160,18.31667
1474.72572,181.00000,21.01600,0.87150,18.31544
1475.12442,181.00000,21.01600,0.87150,18.31544
1475.52214,181.00000,21.01600,0.87140,18.31334
1475.92129,181.00000,21.01600,0.87130,18.31124
1476.31999,181.00000,21.01600,0.87120,18.30914
1476.71761,181.00000,21.01600,0.87120,18.30914
1477.11674,181.00000,21.01600,0.87110,18.30704
1477.51508,181.00000,21.01600,0.87110,18.30704
1477.91316,181.00000,21.01600,0.87100,18.30494
1478.31174,181.00000,21.01600,0.87090,18.30283
1478.70991,181.00000,21.01600,0.87080,18.30073
1479.10865,181.00000,21.01700,0.87080,18.30160
1480.10514,182.00000,21.13300,0.87540,18.49983
1480.50362,182.00000,21.13300,0.87530,18.49771
1480.90323,182.00000,21.13300,0.87520,18.49560
1481.30090,182.00000,21.13300,0.87520,18.49560
1481.70003,182.00000,21.13300,0.87510,18.49349
1482.09769,182.00000,21.13300,0.87500,18.49137
1482.49645,182.00000,21.13400,0.87490,18.49014
1482.89454,182.00000,21.13400,0.87480,18.48802
1483.29348,182.00000,21.13400,0.87480,18.48802
1483.69159,182.00000,21.13400,0.87470,18.48591
1484.09077,182.00000,21.13400,0.87460,18.48380
1484.48886,182.00000,21.13400,0.87450,18.48168
1484.88683,182.00000,21.13400,0.87450,18.48168
1485.28538,182.00000,21.13400,0.87440,18.47957
1485.68445,182.00000,21.13400,0.87430,18.47746
1486.08311,182.00000,21.13400,0.87430,18.47746
1486.48175,182.00000,21.13500,0.87420,18.47622
1486.88016,182.00000,21.13500,0.87410,18.47410
1487.27855,182.00000,21.13500,0.87400,18.47199
1487.67677,182.00000,21.13500,0.87400,18.47199
1488.47357,183.00000,21.25100,0.87860,18.67113
1488.87178,183.00000,21.25100,0.87850,18.66900
1489.27048,183.00000,21.25100,0.87850,18.66900
1489.66956,183.00000,21.25100,0.87840,18.66688
1490.06785,183.00000,21.25200,0.87830,18.66563
1490.46651,183.00000,21.25200,0.87820,18.66351
1490.86536,183.00000,21.25200,0.87810,18.66138
1491.26296,183.00000,21.25200,0.87810,18.66138
1491.66158,183.00000,21.25200,0.87800,18.65926
1492.06075,183.00000,21.25200,0.87790,18.65713
1492.45926,183.00000,21.25200,0.87790,18.65713
1492.85781,183.00000,21.25200,0.87780,18.65501
1493.25605,183.00000,21.25200,0.87770,18.65288
1493.65479,183.00000,21.25200,0.87770,18.65288
1494.05311,183.00000,21.25200,0.87760,18.65076
1494.45170,183.00000,21.25200,0.87760,18.65076
1494.85014,183.00000,21.25200,0.87750,18.64863
1495.24835,183.00000,21.25200,0.87740,18.64650
1495.64701,183.00000,21.25300,0.87730,18.64526
1496.04552,183.00000,21.25300,0.87730,18.64526
1497.04147,184.00000,21.36900,0.88190,18.84532
1497.44004,184.00000,21.36900,0.88180,18.84318
1497.83916,184.00000,21.36900,0.88170,18.84105
1498.23689,184.00000,21.37000,0.88160,18.83979
1498.63596,184.00000,21.37000,0.88150,18.83765
1499.03390,184.00000,21.37000,0.88150,18.83765
1499.43227,184.00000,21.37000,0.88140,18.83552
1499.83088,184.00000,21.37000,0.88130,18.83338
1500.22964,184.00000,21.37000,0.88120,18.83124
1500.62868,184.00000,21.37000,0.88110,18.82911
1501.02649,184.00000,21.37000,0.88110,18.82911
1501.42564,184.00000,21.37000,0.88100,18.82697
1501.82375,184.00000,21.37000,0.88090,18.82483
1502.22186,184.00000,21.37100,0.88090,18.82571
1502.62045,184.00000,21.37100,0.88080,18.82358
1503.01956,184.00000,21.37100,0.88070,18.82144
1503.41759,184.00000,21.37100,0.88070,18.82144
1503.81631,184.00000,21.37100,0.88060,18.81930
1504.21501,184.00000,21.37100,0.88050,18.81717
1504.61299,184.00000,21.37100,0.88040,18.81503
1505.61007,185.00000,21.48700,0.88500,19.01600
1506.00807,185.00000,21.48700,0.88500,19.01600
1506.40697,185.00000,21.48800,0.88490,19.01473
1506.80513,185.00000,21.48800,0.88480,19.01258
1507.20389,185.00000,21.48800,0.88480,19.01258
1507.60252,185.00000,21.48800,0.88470,19.01043
1508.00074,185.00000,21.48800,0.88460,19.00828
1508.39976,185.00000,21.48800,0.88450,19.00614
1508.79760,185.00000,21.48800,0.88450,19.00614
1509.19580,185.00000,21.48800,0.88440,19.00399
1509.59485,185.00000,21.48800,0.88430,19.00184
1509.99296,185.00000,21.48800,0.88430,19.00184
1510.39209,185.00000,21.48900,0.88420,19.00057
1510.79003,185.00000,21.48900,0.88420,19.00057
1511.18834,185.00000,21.48900,0.88410,18.99842
1511.58731,185.00000,21.48900,0.88400,18.99628
1511.98596,185.00000,21.48900,0.88390,18.99413
1512.38398,185.00000,21.48900,0.88380,18.99198
1512.78234,185.00000,21.48900,0.88380,18.99198
1513.18081,185.00000,21.48900,0.88370,18.98983
1514.17783,186.00000,21.60600,0.88830,19.19261
1514.57597,186.00000,21.60600,0.88820,19.19045
1514.97472,186.00000,21.60600,0.88820,19.19045
1515.37310,186.00000,21.60600,0.88810,19.18829
1515.77138,186.00000,21.60700,0.88800,19.18702
1516.17022,186.00000,21.60700,0.88790,19.18486
1516.56884,186.00000,21.60700,0.88780,19.18269
1516.96665,186.00000,21.60700,0.88770,19.18053
1517.36502,186.00000,21.60700,0.88770,19.18053
1517.76389,186.00000,21.60700,0.88760,19.17837
1518.16284,186.00000,21.60700,0.88750,19.17621
1518.56076,186.00000,21.60700,0.88750,19.17621
1518.95956,186.00000,21.60800,0.88740,19.17494
1519.35769,186.00000,21.60700,0.88730,19.17189
1519.75685,186.00000,21.60800,0.88720,19.17062
1520.15479,186.00000,21.60800,0.88710,19.16846
1520.55388,186.00000,21.60800,0.88710,19.16846
